BASKET_ID,COMMODITY_DESC
27912783224,"['BABY FOODS', 'MISCELLANEOUS', 'COLD CEREAL', 'BAKED BREAD/BUNS/ROLLS', 'WATER - CARBONATED/FLVRD DRINK', 'COCOA MIXES', 'FRZN NOVELTIES/WTR ICE', 'PORK', 'CHEESES', 'SPICES & EXTRACTS', 'DELI MEATS', 'SEAFOOD-FRESH', 'FLUID MILK PRODUCTS', 'BREAKFAST SWEETS', 'PWDR/CRYSTL DRNK MX', 'MILK BY-PRODUCTS', 'SALD DRSNG/SNDWCH SPRD', 'BAKED SWEET GOODS', 'BAG SNACKS', 'CANNED JUICES', 'COOKIES/CONES', 'SUGARS/SWEETNERS', 'SOFT DRINKS', 'INFANT CARE PRODUCTS', 'BEEF', 'CHEESE', 'MEAT - MISC', 'CONDIMENTS/SAUCES']"
27912783233,['INFANT FORMULA']
27912783238,"['PAPER HOUSEWARES', 'CHARCOAL AND LIGHTER FLUID']"
27912783257,"['CRACKERS/MISC BKD FD', 'SEAFOOD - SHELF STABLE', 'TROPICAL FRUIT', 'FRZN MEAT/MEAT DINNERS', 'FROZEN PIZZA', 'BERRIES', 'SOUP', 'CHEESES', 'DELI MEATS', 'DINNER SAUSAGE', 'HOT CEREAL']"
27912783270,"['COLD CEREAL', 'FROZEN PIZZA', 'SOUP', 'BAKED BREAD/BUNS/ROLLS', 'MEAT - MISC', 'PORK', 'CHEESES', 'SPICES & EXTRACTS', 'DELI MEATS', 'BREAKFAST SWEETS', 'SALD DRSNG/SNDWCH SPRD', 'BAKED SWEET GOODS', 'HOT DOGS', 'BAG SNACKS', 'COOKIES/CONES', 'SOFT DRINKS', 'BEEF', 'CHEESE', 'MEAT - SHELF STABLE']"
27912783280,"['PAPER HOUSEWARES', 'CANNED JUICES', 'CANDY - CHECKLANE']"
27912791306,"['BUTTER', 'BAKED BREAD/BUNS/ROLLS', 'FRUIT - SHELF STABLE', 'TROPICAL FRUIT', 'FLUID MILK PRODUCTS', 'BREAKFAST SAUSAGE/SANDWICHES', 'SALAD MIX', 'SOFT DRINKS', 'PORK', 'ROLLS', 'EGGS', 'MARGARINES', 'TOMATOES', 'ANALGESICS', 'CHEESE', 'COOKIES', 'CANNED JUICES']"
27912791834,['PREPAID WIRELESS&ACCESSORIES']
27912792397,"['FROZEN PIZZA', 'SOFT DRINKS', 'BAG SNACKS']"
27912793344,"['WATER - CARBONATED/FLVRD DRINK', 'CANDY - PACKAGED']"
27912793361,['WATER - CARBONATED/FLVRD DRINK']
27912796560,"['PAPER TOWELS', 'BERRIES', 'GRAPES', 'BAKED BREAD/BUNS/ROLLS', 'TROPICAL FRUIT', 'DOG FOODS', 'SALAD MIX', 'FLUID MILK PRODUCTS', 'BATH TISSUES', 'MUSHROOMS', 'FD WRAPS/BAGS/TRSH BG', 'MARGARINES', 'STONE FRUIT', 'REFRGRATD JUICES/DRNKS', 'SOFT DRINKS', 'EGGS', 'CHEESE', 'FACIAL TISS/DNR NAPKIN', 'MEAT - SHELF STABLE']"
27912796778,"['WATER - CARBONATED/FLVRD DRINK', 'HAIR CARE PRODUCTS', 'TROPICAL FRUIT', 'CHICKEN', 'BATH TISSUES', 'SOFT DRINKS', 'NON-DAIRY BEVERAGES', 'SOUP', 'SEAFOOD - FROZEN', 'HAND/BODY/FACIAL PRODUCTS', 'DRY MIX DESSERTS', 'SOAP - LIQUID & BAR', 'GRAPES', 'CANNED JUICES']"
27912801320,"['SHORTENING/OIL', 'COOKIES/CONES', 'GARDEN CENTER', 'SEAFOOD - SHELF STABLE', 'CHICKEN', 'BEANS - CANNED GLASS & MW', 'SOFT DRINKS', 'SOUP', 'SOAP - LIQUID & BAR', 'PASTA SAUCE', 'BAKED SWEET GOODS', 'VEGETABLES - SHELF STABLE', 'YOGURT']"
27912801382,['INFANT FORMULA']
27912801384,['DIAPERS & DISPOSABLES']
27912805877,"['PREPARED FOOD', 'CHICKEN', 'FLUID MILK PRODUCTS']"
27912806003,['BEEF']
27912806695,"['SMOKED MEATS', ' ', 'APPLES', 'BEANS - CANNED GLASS & MW', 'CHEESES', 'BEEF', 'WAREHOUSE SNACKS', 'CHEESE', 'BAKING MIXES', 'BREAD', 'EYE AND EAR CARE PRODUCTS', 'VEGETABLES - SHELF STABLE']"
27912807132,"['FRZN MEAT/MEAT DINNERS', 'WATER - CARBONATED/FLVRD DRINK', 'SEAFOOD - SHELF STABLE']"
27912812600,"['LUNCHMEAT', 'BAKED BREAD/BUNS/ROLLS', 'COLD CEREAL', 'DOG FOODS', 'FRZN MEAT/MEAT DINNERS', 'FRZN NOVELTIES/WTR ICE', 'SOFT DRINKS', 'MARGARINES', 'TOMATOES', 'DIETARY AID PRODUCTS', 'APPLES', 'PNT BTR/JELLY/JAMS', 'GRAPES', 'LAWN AND GARDEN SHOP']"
27912815569,"['BUTTER', 'CRACKERS/MISC BKD FD', 'TROPICAL FRUIT', 'SOFT DRINKS', 'ONIONS', 'EGGS', 'TOMATOES', 'BEEF', 'MOLASSES/SYRUP/PANCAKE MIXS', 'DELI MEATS', 'VEGETABLES SALAD', 'VALUE ADDED VEGETABLES', 'POTATOES', 'PNT BTR/JELLY/JAMS']"
27912816412,"['CHICKEN/POULTRY', 'FRZN VEGETABLE/VEG DSH', 'SOUP', 'BATH', 'BLEACH', 'VEGETABLES - SHELF STABLE']"
27912818001,"['CRACKERS/MISC BKD FD', 'COLD CEREAL', 'TROPICAL FRUIT', 'ISOTONIC DRINKS', 'SOFT DRINKS', 'ICE CREAM/MILK/SHERBTS', 'GRAPES']"
27912820520,['BAKED BREAD/BUNS/ROLLS']
27912822858,"['MILK BY-PRODUCTS', 'HISPANIC', 'SALAD MIX', 'BAG SNACKS']"
27912823369,"['WATER - CARBONATED/FLVRD DRINK', 'TROPICAL FRUIT', 'COFFEE', 'COCOA MIXES', 'SOFT DRINKS', 'MELONS', 'BEEF', 'SOAP - LIQUID & BAR', 'CITRUS']"
27912830914,"['COOKIES/CONES', 'FLUID MILK PRODUCTS', 'COLD CEREAL', ' ', 'SOFT DRINKS', 'FROZEN PIZZA', 'REFRIGERATED', 'SALAD MIX', 'FD WRAPS/BAGS/TRSH BG', 'SEAFOOD - FROZEN', 'FROZEN CHICKEN', 'CHIPS&SNACKS']"
27912831781,['SOFT DRINKS']
27912831942,"['VEGETABLES - ALL OTHERS', 'COLD CEREAL', 'BREAKFAST SAUSAGE/SANDWICHES', 'GRAPES', 'TROPICAL FRUIT', 'MOLASSES/SYRUP/PANCAKE MIXS', 'TOMATOES', 'WAREHOUSE SNACKS', 'DELI MEATS', 'POTATOES', 'PEPPERS-ALL', 'FLUID MILK PRODUCTS', 'FRZN VEGETABLE/VEG DSH', 'BAG SNACKS', 'CANNED JUICES', 'COOKIES/CONES', 'REFRGRATD JUICES/DRNKS', 'SOFT DRINKS', 'BEEF', 'CHEESE', 'CONDIMENTS/SAUCES']"
27912831954,['FRZN MEAT/MEAT DINNERS']
27912832056,['CANDY - CHECKLANE']
27912832061,['CANDY - CHECKLANE']
27912832097,"['CAT FOOD', 'SHAVING CARE PRODUCTS']"
27912836326,"['FLUID MILK PRODUCTS', 'YOGURT']"
27912836591,"['BAKED BREAD/BUNS/ROLLS', 'CANDY - CHECKLANE']"
27912840067,['BREAKFAST SWEETS']
27912840462,['COUPON/MISC ITEMS']
27912845455,"['BREAKFAST SAUSAGE/SANDWICHES', 'BAKED BREAD/BUNS/ROLLS', 'HAIR CARE PRODUCTS', 'HOUSEHOLD CLEANG NEEDS', 'CANDY - CHECKLANE', 'PORK', 'SPICES & EXTRACTS', 'CONVENIENT BRKFST/WHLSM SNACKS', 'MISC. DAIRY', 'FLUID MILK PRODUCTS', 'COFFEE', 'BATH TISSUES', 'CAT FOOD', 'CANNED MILK', 'HEAT/SERVE', 'DRY MIX DESSERTS', 'BAKED SWEET GOODS', 'LUNCHMEAT', 'COOKIES/CONES', 'DINNER MXS:DRY', 'SOFT DRINKS', 'CANDY - PACKAGED', 'BEEF', 'FACIAL TISS/DNR NAPKIN']"
27912845591,"['WATER - CARBONATED/FLVRD DRINK', 'CARROTS', 'FRZN MEAT/MEAT DINNERS', 'SOFT DRINKS', 'STONE FRUIT', 'VALUE ADDED FRUIT', 'FRZN BREAKFAST FOODS']"
27912850628,"['CRACKERS/MISC BKD FD', 'BAKED BREAD/BUNS/ROLLS', 'FRZN POTATOES', 'SUGARS/SWEETNERS', 'PWDR/CRYSTL DRNK MX', 'SOFT DRINKS', 'LAUNDRY ADDITIVES', 'CANDY - CHECKLANE', 'EGGS', 'LAUNDRY DETERGENTS', 'BAKING MIXES', 'PAPER HOUSEWARES', 'CHEESE', 'DELI MEATS', 'COOKIES', 'MEAT - SHELF STABLE', 'HOT DOGS', 'BAG SNACKS']"
27912851762,"['LUNCHMEAT', 'BAKED BREAD/BUNS/ROLLS', 'COLD CEREAL', 'PAPER TOWELS', 'FRZN MEAT/MEAT DINNERS', 'SOFT DRINKS', 'CANDY - CHECKLANE', 'BAG SNACKS', 'CIGARETTES']"
27912856670,['FLOUR & MEALS']
27912857715,"['FRZN MEAT/MEAT DINNERS', 'REFRGRATD JUICES/DRNKS']"
27912858866,"['SOFT DRINKS', 'BAG SNACKS', 'CANDY - CHECKLANE']"
27912865325,"['FRZN MEAT/MEAT DINNERS', 'SOFT DRINKS', 'FROZEN PIZZA']"
27912872091,['FEMININE HYGIENE']
27912874498,['COUPON/MISC ITEMS']
27912874594,"['DRY NOODLES/PASTA', 'COOKIES/CONES', 'TROPICAL FRUIT', 'FRZN VEGETABLE/VEG DSH', 'FRZN MEAT/MEAT DINNERS', 'CANDY - PACKAGED', 'SEAFOOD - FROZEN', 'BEEF', 'TEAS', 'PASTA SAUCE', 'HEAT/SERVE', 'ICE CREAM/MILK/SHERBTS', 'GRAPES']"
27912881064,"['BAKED BREAD/BUNS/ROLLS', 'BAG SNACKS', 'DELI MEATS']"
27912881440,"['BLEACH', 'CANDY - CHECKLANE', 'LAUNDRY ADDITIVES']"
27912882828,['CANDY - CHECKLANE']
27912882997,"['BAKING NEEDS', 'SOFT DRINKS']"
27912883596,['CHEESE']
27912891940,"['COLD CEREAL', 'FRZN MEAT/MEAT DINNERS', 'PASTA SAUCE', 'VEGETABLES SALAD', 'DRY NOODLES/PASTA', 'BAKED BREAD/BUNS/ROLLS', 'TROPICAL FRUIT', 'PEPPERS-ALL', 'FLUID MILK PRODUCTS', 'STONE FRUIT', 'HISPANIC', 'REFRGRATD JUICES/DRNKS', 'SOFT DRINKS', 'EGGS', 'SEAFOOD - FROZEN', 'BEEF', 'CHEESE', 'FROZEN BREAD/DOUGH', 'FRZN POTATOES', 'MEAT - SHELF STABLE', 'CITRUS', 'CONDIMENTS/SAUCES']"
27912895268,['SOFT DRINKS']
27912895743,"['PAPER TOWELS', 'DEODORANTS', 'ANALGESICS', 'DOG FOODS', 'WAREHOUSE SNACKS', 'CONVENIENT BRKFST/WHLSM SNACKS', 'CRACKERS/MISC BKD FD', 'FLUID MILK PRODUCTS', 'BREAKFAST SWEETS', 'PWDR/CRYSTL DRNK MX', 'BATH TISSUES', 'MILK BY-PRODUCTS', 'MARGARINES', 'BAKED SWEET GOODS', 'HOT DOGS', 'PNT BTR/JELLY/JAMS', 'BAG SNACKS', 'CANNED JUICES', 'COOKIES/CONES', 'DINNER MXS:DRY', 'FIRST AID PRODUCTS', 'SOFT DRINKS', 'FIREWORKS', 'BEEF', 'CHEESE', 'DRY BN/VEG/POTATO/RICE', 'CIGARETTES']"
27912895788,['SOFT DRINKS']
27912896488,"['BEERS/ALES', 'MEAT - SHELF STABLE']"
27912896493,"['CORN', 'BEERS/ALES', 'DINNER SAUSAGE', 'FRZN MEAT/MEAT DINNERS', 'BERRIES', 'DOMESTIC GOODS', 'FRZN POTATOES', 'SALAD BAR']"
27912907068,"['BAKED BREAD/BUNS/ROLLS', 'WATER - CARBONATED/FLVRD DRINK', 'CHICKEN', 'FRZN VEGETABLE/VEG DSH', 'FRZN NOVELTIES/WTR ICE', 'PORK', 'BACON', 'EGGS', 'CHEESE', 'DINNER SAUSAGE']"
27912907705,"['COFFEE', 'BAKED BREAD/BUNS/ROLLS']"
27912912977,"['FLUID MILK PRODUCTS', 'COLD CEREAL', 'FRZN MEAT/MEAT DINNERS', 'BREAD', 'CITRUS']"
27912916300,['SALAD BAR']
27912917439,"['BAKED BREAD/BUNS/ROLLS', 'COLD CEREAL', 'CANDY - CHECKLANE', 'BAKING NEEDS', 'CHEESE', 'BAKING MIXES', 'POTATOES']"
27912925028,['SOFT DRINKS']
27912925066,['FLUID MILK PRODUCTS']
27912925384,"['ROLLS', 'MELONS', 'PASTA SAUCE', 'VEGETABLES - SHELF STABLE', 'GRAPES', 'DRY NOODLES/PASTA', 'BAKED BREAD/BUNS/ROLLS', 'SMOKED MEATS', 'TROPICAL FRUIT', 'BEANS - CANNED GLASS & MW', 'SALAD MIX', 'POTATOES', 'PEPPERS-ALL', 'CRACKERS/MISC BKD FD', 'COFFEE', 'PWDR/CRYSTL DRNK MX', 'CANNED MILK', 'MILK BY-PRODUCTS', 'FD WRAPS/BAGS/TRSH BG', 'ICE CREAM/MILK/SHERBTS', 'BAKING MIXES', 'HISPANIC', 'COOKIES/CONES', 'MEAT - SHELF STABLE', 'BEEF', 'HERBS', 'CHEESE', 'REFRGRATD DOUGH PRODUCTS', 'CITRUS']"
27912926630,['BAG SNACKS']
27912930764,"['TROPICAL FRUIT', 'POPCORN', 'PACKAGED NATURAL SNACKS', 'CANDY - PACKAGED', 'CHEESE']"
27912936865,"['COOKIES/CONES', 'FLUID MILK PRODUCTS', 'TROPICAL FRUIT', 'POPCORN', 'BREAKFAST SAUSAGE/SANDWICHES', 'MEAT - SHELF STABLE', 'SOFT DRINKS', 'BACON', 'SOUP', 'MILK BY-PRODUCTS', 'EGGS', 'MARGARINES', 'CHEESE', 'DINNER SAUSAGE', 'FROZEN PIE/DESSERTS', 'VEGETABLES - SHELF STABLE', 'HOT DOGS']"
27912937157,['AUTOMOTIVE PRODUCTS']
27912937158,"['FRZN VEGETABLE/VEG DSH', 'PWDR/CRYSTL DRNK MX', 'SPICES & EXTRACTS', 'CANNED JUICES']"
27912942230,"['SOFT DRINKS', 'CANDY - CHECKLANE']"
27912942923,"['BAKED BREAD/BUNS/ROLLS', 'SOFT DRINKS', 'REFRGRATD JUICES/DRNKS']"
27912943043,['BEERS/ALES']
27912945277,"['DINNER SAUSAGE', 'MARGARINES', 'FLUID MILK PRODUCTS', 'BACON']"
27912945407,"['LUNCHMEAT', 'ISOTONIC DRINKS', 'CANDY - CHECKLANE', 'DELI MEATS', 'SALD DRSNG/SNDWCH SPRD', 'BAG SNACKS']"
27912952461,"['BAKED BREAD/BUNS/ROLLS', 'VEGETABLES - ALL OTHERS', 'WATER - CARBONATED/FLVRD DRINK', 'FRUIT - SHELF STABLE', 'SOFT DRINKS', 'SALAD MIX', 'SOUP', 'MILK BY-PRODUCTS', 'SEAFOOD - FROZEN', 'CHEESE', 'DRY BN/VEG/POTATO/RICE', 'MEAT - SHELF STABLE', 'HARDWARE SUPPLIES', 'SALD DRSNG/SNDWCH SPRD', 'GRAPES']"
27912953931,"['MISCELLANEOUS', 'COLD CEREAL', 'FRZN MEAT/MEAT DINNERS', 'FROZEN PIZZA', 'PAPER HOUSEWARES', 'PASTA SAUCE', 'OLIVES', 'BUTTER', 'DRY NOODLES/PASTA', 'WATER - CARBONATED/FLVRD DRINK', 'TROPICAL FRUIT', 'DOG FOODS', 'FRZN NOVELTIES/WTR ICE', 'ONIONS', 'SALAD MIX', 'LAUNDRY ADDITIVES', 'TOMATOES', 'MISC. DAIRY', 'SEAFOOD-FRESH', 'FLUID MILK PRODUCTS', 'COFFEE', 'FRZN VEGETABLE/VEG DSH', 'MILK BY-PRODUCTS', 'MAGAZINE', 'SALD DRSNG/SNDWCH SPRD', 'HISPANIC', 'BEEF', 'CHEESE', 'CONDIMENTS/SAUCES']"
27912954010,['COUPON/MISC ITEMS']
27912954140,"['FRZN FRUITS', 'PAPER TOWELS', 'BREAKFAST SAUSAGE/SANDWICHES', 'DIAPERS & DISPOSABLES', 'VEGETABLES - SHELF STABLE', 'FRZN ICE', 'BAKED BREAD/BUNS/ROLLS', 'INFANT FORMULA', 'WATER - CARBONATED/FLVRD DRINK', 'TROPICAL FRUIT', 'DOG FOODS', 'HOUSEHOLD CLEANG NEEDS', 'PORK', 'TOMATOES', 'DELI MEATS', 'DINNER SAUSAGE', 'FRZN VEGETABLE/VEG DSH', 'TICKETS', 'ICE CREAM/MILK/SHERBTS', 'BAKED SWEET GOODS', 'HOT DOGS', 'BAG SNACKS', 'SALD DRSNG/SNDWCH SPRD', 'DINNER MXS:DRY', 'SOFT DRINKS', 'CANDY - PACKAGED', 'INFANT CARE PRODUCTS', 'VEGETABLES SALAD', 'CIGARETTES', 'CONDIMENTS/SAUCES']"
27912954487,['CANDY - CHECKLANE']
27912955111,"['CAT FOOD', 'FLORAL-FLOWERING PLANTS', 'CANDY - CHECKLANE']"
27912966928,"['PREPARED FOOD', 'COOKIES/CONES', 'CRACKERS/MISC BKD FD', 'VEGETABLES - ALL OTHERS', 'FRUIT - SHELF STABLE', 'FRZN VEGETABLE/VEG DSH', 'FROZEN MEAT', 'CHIPS&SNACKS', 'SALAD BAR']"
27912967173,"['FLUID MILK PRODUCTS', 'BREAKFAST SAUSAGE/SANDWICHES', 'FRZN MEAT/MEAT DINNERS', 'SALAD MIX', 'FROZEN PIZZA', 'STATIONERY & SCHOOL SUPPLIES', 'HARDWARE SUPPLIES']"
27912967455,"['STATIONERY & SCHOOL SUPPLIES', 'SOFT DRINKS']"
27912970677,"['BATH', 'DIAPERS & DISPOSABLES', 'SOFT DRINKS']"
27912977574,"['INFANT FORMULA', 'CIGARETTES']"
27912980646,"['LUNCHMEAT', 'BAKED BREAD/BUNS/ROLLS', 'CHEESES', 'TOMATOES', 'DELI MEATS', 'ICE CREAM/MILK/SHERBTS']"
27912991071,"['WATER - CARBONATED/FLVRD DRINK', 'CANNED JUICES', 'ICE CREAM/MILK/SHERBTS']"
27912992557,"['AIR CARE', 'BEERS/ALES', 'BATH TISSUES', 'CANDY - CHECKLANE', 'SOAP - LIQUID & BAR', 'CIGARETTES']"
27912993365,"['SOFT DRINKS', 'BAG SNACKS', 'LAMB']"
27912994147,"['LIQUOR', 'APPAREL', 'SOFT DRINKS', 'SPRING/SUMMER SEASONAL', 'DIAPERS & DISPOSABLES', 'CIGARETTES']"
27912995410,"['BAKED BREAD/BUNS/ROLLS', 'VEGETABLES - ALL OTHERS', 'COLD CEREAL', 'PORK', 'CANDY - CHECKLANE', 'TOMATOES', 'BEEF', 'VEGETABLES SALAD', 'GRAPES']"
27913000204,['MAKEUP AND TREATMENT']
27913001479,"['BAKED BREAD/BUNS/ROLLS', 'BEANS - CANNED GLASS & MW', 'SALAD MIX', 'ONIONS', 'SPRING/SUMMER SEASONAL', 'MARGARINES', 'TOMATOES', 'CHEESE', 'BAG SNACKS']"
27913001792,"['REFRGRATD JUICES/DRNKS', 'CHICKEN/POULTRY', 'FIRST AID PRODUCTS', 'SOFT DRINKS', 'FROZEN MEAT', 'FROZEN PIZZA', 'FLORAL-FRESH CUT', 'CHEESE', 'BAKED SWEET GOODS', 'BAG SNACKS', 'YOGURT']"
27913005860,"['COOKIES/CONES', 'CAT LITTER', 'FLUID MILK PRODUCTS', 'REFRGRATD JUICES/DRNKS', 'CAT FOOD', 'SHAVING CARE PRODUCTS', 'FEMININE HYGIENE', 'SOFT DRINKS', 'MAKEUP AND TREATMENT', 'FD WRAPS/BAGS/TRSH BG', 'ANALGESICS', 'LAUNDRY DETERGENTS', 'VITAMINS', 'ANTACIDS', 'MEAT - SHELF STABLE', 'SALAD BAR', 'ORAL HYGIENE PRODUCTS']"
27913016405,"['SHORTENING/OIL', 'LUNCHMEAT', 'CRACKERS/MISC BKD FD', 'BAKED BREAD/BUNS/ROLLS', 'VEGETABLES - ALL OTHERS', 'SEAFOOD - SHELF STABLE', 'REFRGRATD JUICES/DRNKS', 'FRZN VEGETABLE/VEG DSH', 'COFFEE', 'TURKEY', 'PORK', 'TOMATOES', 'BEEF', 'POTATOES', 'VEGETABLES SALAD', 'DINNER SAUSAGE', 'MEAT - SHELF STABLE', 'HISPANIC']"
27913018395,"['COLD CEREAL', 'PAPER TOWELS', 'SOFT DRINKS', 'FD WRAPS/BAGS/TRSH BG', 'ICE CREAM/MILK/SHERBTS']"
27913018418,['FLUID MILK PRODUCTS']
27913018569,"['SOFT DRINKS', 'BAG SNACKS']"
27913018885,['COUPON/MISC ITEMS']
27913018909,['COUPON/MISC ITEMS']
27913019267,"['DOG FOODS', 'CANDY - CHECKLANE']"
27913019340,"['SNACK NUTS', 'BAG SNACKS', 'REFRGRATD JUICES/DRNKS']"
27913019390,"['COLD CEREAL', 'REFRGRATD JUICES/DRNKS', 'SNACKS']"
27913019701,['COUPON/MISC ITEMS']
27913022351,"['SHORTENING/OIL', 'CHICKEN', 'FLOUR & MEALS']"
27913022507,['COUPON/MISC ITEMS']
27913023140,"['SOFT DRINKS', 'BAG SNACKS']"
27913025663,"['LUNCHMEAT', 'BAKED BREAD/BUNS/ROLLS', 'REFRGRATD JUICES/DRNKS', 'BREAKFAST SWEETS', 'CANDY - PACKAGED', 'CHEESE', 'SALAD BAR', 'GREETING CARDS/WRAP/PARTY SPLY']"
27913028214,['ICE CREAM/MILK/SHERBTS']
27913028787,"['DINNER MXS:DRY', 'REFRGRATD JUICES/DRNKS', 'CANDY - PACKAGED', 'MOLASSES/SYRUP/PANCAKE MIXS', 'DINNER SAUSAGE', 'FRZN BREAKFAST FOODS']"
27913033220,['COUPON/MISC ITEMS']
27913033289,"['COOKIES/CONES', 'BEERS/ALES', 'ONIONS', 'PORK', 'TOMATOES']"
27913033857,"['CAKES', 'PAPER HOUSEWARES', 'FILM AND CAMERA PRODUCTS', 'SALADS/DIPS', 'VEGETABLES - SHELF STABLE', 'BAKED BREAD/BUNS/ROLLS', 'FRZN NOVELTIES/WTR ICE', 'ONIONS', 'HOUSEHOLD CLEANG NEEDS', 'BAKING NEEDS', 'TOMATOES', 'DINNER SAUSAGE', 'FLORAL-FRESH CUT', 'ICE CREAM/MILK/SHERBTS', 'SALD DRSNG/SNDWCH SPRD', 'BAG SNACKS', 'GREETING CARDS/WRAP/PARTY SPLY', 'AIR CARE', 'SOFT DRINKS', 'MEAT - MISC', 'CONDIMENTS/SAUCES']"
27913035576,"['SOFT DRINKS', 'CIGARETTES']"
27913035890,['SOFT DRINKS']
27913036063,"['FLUID MILK PRODUCTS', 'TROPICAL FRUIT', 'BREAKFAST SWEETS', 'ANTACIDS', 'ICE CREAM/MILK/SHERBTS', 'BERRIES', 'FROZEN PIE/DESSERTS']"
27913042882,['COUPON/MISC ITEMS']
27913043674,"['INSECTICIDES', 'HAIR CARE PRODUCTS', 'HAIR CARE ACCESSORIES', 'FRZN MEAT/MEAT DINNERS', 'MAKEUP AND TREATMENT', 'LAUNDRY DETERGENTS', 'INFANT CARE PRODUCTS', 'FILM AND CAMERA PRODUCTS', 'DIAPERS & DISPOSABLES', 'SOAP - LIQUID & BAR', 'ORAL HYGIENE PRODUCTS', 'CANNED JUICES']"
27913045806,"['REFRGRATD JUICES/DRNKS', 'DOG FOODS', 'FRZN VEGETABLE/VEG DSH', 'FEMININE HYGIENE', 'PORK', 'POTATOES', 'CONDIMENTS/SAUCES']"
27913047599,['COUPON/MISC ITEMS']
27913047782,['SOFT DRINKS']
27913052085,"['DRY NOODLES/PASTA', 'BAKED BREAD/BUNS/ROLLS', 'BEEF', 'BERRIES', 'BAG SNACKS']"
27913054018,['BEERS/ALES']
27913055555,"['COOKIES', 'BATH TISSUES']"
27913056512,['HOUSEHOLD CLEANG NEEDS']
27913071522,['DISHWASH DETERGENTS']
27913075137,['LUNCHMEAT']
27913077169,"['MILK BY-PRODUCTS', 'FLUID MILK PRODUCTS']"
27913081996,['DEODORANTS']
27913082735,"['BAKED BREAD/BUNS/ROLLS', 'CANDY - PACKAGED', 'CANNED JUICES']"
27913082738,['HAIR CARE PRODUCTS']
27913082786,"['MISC. DAIRY', 'PAPER TOWELS', 'BATH TISSUES', 'CANDY - PACKAGED', 'DISHWASH DETERGENTS', 'MAKEUP AND TREATMENT', 'SUNTAN', 'SOAP - LIQUID & BAR', 'BATTERIES', 'ORAL HYGIENE PRODUCTS', 'CONDIMENTS/SAUCES']"
27913090305,"['FRZN MEAT/MEAT DINNERS', 'SOFT DRINKS']"
27913090493,"['BAKED BREAD/BUNS/ROLLS', 'FLUID MILK PRODUCTS', 'BEEF', 'FROZEN BREAD/DOUGH', 'CANNED JUICES']"
27913090687,['WATER - CARBONATED/FLVRD DRINK']
27913090867,"['SOFT DRINKS', 'CRACKERS/MISC BKD FD', 'WATER - CARBONATED/FLVRD DRINK', 'DEODORANTS']"
27913091730,"['PREPAID WIRELESS&ACCESSORIES', 'MAGAZINE', 'FROZEN MEAT']"
27913092583,['BEERS/ALES']
27913105018,"['MEAT - SHELF STABLE', 'VEGETABLES - SHELF STABLE']"
27913106218,"['BROCCOLI/CAULIFLOWER', 'CIGARETTES', 'VEGETABLES - ALL OTHERS', 'COLD CEREAL', 'PAPER TOWELS', 'CARROTS', 'CAKES', 'FROZEN PIZZA', 'SOUP', 'MELONS', 'PASTA SAUCE', 'BERRIES', 'FRZN BREAKFAST FOODS', 'GRAPES', 'REFRGRATD DOUGH PRODUCTS', 'BAKED BREAD/BUNS/ROLLS', 'DOG FOODS', 'ISOTONIC DRINKS', 'FRZN NOVELTIES/WTR ICE', 'ONIONS', 'TOMATOES', 'TEAS', 'DELI MEATS', 'DINNER SAUSAGE', 'FROZEN PIE/DESSERTS', 'CONVENIENT BRKFST/WHLSM SNACKS', 'SEAFOOD-FRESH', 'CRACKERS/MISC BKD FD', 'FLUID MILK PRODUCTS', 'BEERS/ALES', 'BATH TISSUES', 'BACON', 'MILK BY-PRODUCTS', 'ICE CREAM/MILK/SHERBTS', 'DRY MIX DESSERTS', 'BAKED SWEET GOODS', 'YOGURT', 'CANNED JUICES', 'COOKIES/CONES', 'DINNER MXS:DRY', 'CHICKEN', 'SOFT DRINKS', 'EGGS', 'BEEF', 'CHEESE', 'VEGETABLES SALAD', 'MEAT - SHELF STABLE', 'CITRUS', 'CONDIMENTS/SAUCES']"
27913106498,"['FLUID MILK PRODUCTS', 'SUGARS/SWEETNERS', 'FRZN MEAT/MEAT DINNERS', 'FROZEN PIZZA', 'BAKING NEEDS', 'BAKING MIXES', 'DRY MIX DESSERTS', 'FROZEN PIE/DESSERTS']"
27913107848,['KITCHEN GADGETS']
27913108618,"['SNACK NUTS', 'CEREAL/BREAKFAST', 'FLUID MILK PRODUCTS', 'REFRGRATD JUICES/DRNKS', 'BEERS/ALES', 'FROZEN PIZZA', 'NUTS', 'CONVENIENT BRKFST/WHLSM SNACKS', 'FRZN BREAKFAST FOODS', 'BAG SNACKS']"
27913108656,"['CRACKERS/MISC BKD FD', 'BAKED BREAD/BUNS/ROLLS', 'FLUID MILK PRODUCTS', 'WATER - CARBONATED/FLVRD DRINK', 'TROPICAL FRUIT', 'COFFEE', 'SOFT DRINKS', 'CHEESE', 'STONE FRUIT', 'ICE CREAM/MILK/SHERBTS']"
27913110797,"['BAKED BREAD/BUNS/ROLLS', 'PNT BTR/JELLY/JAMS']"
27913112100,"['PASTA SAUCE', 'COUPON/MISC ITEMS']"
27913112486,"['BERRIES', 'FROZEN PIE/DESSERTS', 'TROPICAL FRUIT']"
